"UF";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Situação";"Votação";"% Válidos";
"";"";"1313";"FRANCISCO DE ASSIS CARVALHO GONÇALVES";"PT";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"Eleito por QP";"94.093";"5,43"
"";"";"4041";"RODRIGO RODRIGUES DE SOUZA MARTINS";"PSB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"Eleito por QP";"92.349";"5,33"
"";"";"4036";"HERACLITO DE SOUSA FORTES";"PSB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"Eleito por QP";"90.898";"5,24"
"";"";"1410";"JOSÉ FRANCISCO PAES LANDIM";"PTB";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"Eleito por QP";"82.549";"4,76"
"";"";"1490";"FÁBIO ABREU COSTA";"PTB";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"Eleito por média";"80.839";"4,66"
"";"";"";"";"";"";"";"1.036.164";""
"";"";"";"";"";"";"";"1.036.164";""
"PR";"Deputado Federal";"1900";"CHRISTIANE DE SOUZA YARED";"PTN";"PT / PDT / PRB / PTN / PC do B";"Eleito por QP";"200.144";"3,53"
"";"";"1414";"ALEX CANZIANI SILVEIRA";"PTB";"PSDC / PEN / PTB / PHS / PMN / PROS";"Eleito por QP";"187.475";"3,31"
"";"";"4545";"VALDIR LUIZ ROSSONI";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"177.324";"3,13"
"";"";"1511";"JOÃO JOSÉ DE ARRUDA JUNIOR";"PMDB";"PMDB";"Eleito por QP";"176.370";"3,11"
"";"";"2014";"HIDEKAZU TAKAYAMA";"PSC";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"162.952";"2,88"
"";"";"7777";"FERNANDO DESTITO FRANCISCHINI";"SD";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"159.569";"2,82"
"";"";"4040";"LUCIANO DUCCI";"PSB";"PSB";"Eleito por QP";"156.263";"2,76"
"";"";"1310";"JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA";"PT";"PT / PDT / PRB / PTN / PC do B";"Eleito por QP";"155.583";"2,75"
"";"";"1122";"DILCEU JOÃO SPERAFICO";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"151.930";"2,68"
"";"";"1540";"HERMES PARCIANELLO";"PMDB";"PMDB";"Eleito por QP";"150.213";"2,65"
"";"";"2200";"FERNANDO LUCIO GIACOBO";"PR";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"144.305";"2,55"
"";"";"1120";"MARCELO BELINATI MARTINS";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"137.817";"2,43"
"";"";"1533";"OSMAR JOSE SERRAGLIO";"PMDB";"PMDB";"Eleito por QP";"117.048";"2,07"
"";"";"2323";"SANDRO ALEX CRUZ DE OLIVEIRA";"PPS";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"116.909";"2,06"
"";"";"1151";"RICARDO JOSÉ MAGALHÃES BARROS";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"114.396";"2,02"
"";"";"1330";"ENIO JOSÉ VERRI";"PT";"PT / PDT / PRB / PTN / PC do B";"Eleito por QP";"107.508";"1,90"
"";"";"2222";"LUIZ HILOSHI NISHIMORI";"PR";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"106.852";"1,89"
"";"";"1111";"NELSON MEURER";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"106.478";"1,88"
"";"";"2300";"RUBENS BUENO";"PPS";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"95.841";"1,69"
"";"";"5533";"EVANDRO ROGÉRIO ROMAN";"PSD";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"92.042";"1,62"
"";"";"4515";"LUIZ CARLOS JORGE HAULY";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por QP";"86.439";"1,53"
"";"";"2023";"EDMAR DE SOUZA ARRUDA";"PSC";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por média";"85.155";"1,50"
"";"";"6565";"ALIEL MACHADO BARK";"PC do B";"PT / PDT / PRB / PTN / PC do B";"Eleito por QP";"82.886";"1,46"
"";"";"4566";"JACOB ALFREDO STOFFELS KAEFER";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"Eleito por média";"82.554";"1,46"
"";"";"4300";"LEANDRE DAL PONTE";"PV";"PV / PPL";"Eleito por QP";"81.181";"1,43"
"";"";"1512";"SERGIO DE SOUZA";"PMDB";"PMDB";"Eleito por média";"77.699";"1,37"
"";"";"1314";"ASSIS MIGUEL DO COUTO";"PT";"PT / PDT / PRB / PTN / PC do B";"Eleito por QP";"76.116";"1,34"
"";"";"1345";"ANTONIO WANDSCHEER";"PT";"PT / PDT / PRB / PTN / PC do B";"Eleito por média";"71.822";"1,27"
"";"";"3131";"DIEGO ALEXSANDER GONÇALO PAULA GARCIA";"PHS";"PSDC / PEN / PTB / PHS / PMN / PROS";"Eleito por QP";"61.063";"1,08"
"";"";"4070";"LEOPOLDO COSTA MEYER";"PSB";"PSB";"Eleito por média";"59.974";"1,06"
"";"";"";"";"";"";"";"3.581.908";""
"";"";"";"";"";"";"";"3.581.908";""
"RJ";"Deputado Federal";"1120";"JAIR MESSIAS BOLSONARO";"PP";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"464.572";"6,07"
"";"";"2222";"CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA";"PR";"PR / PROS";"Eleito por QP";"335.061";"4,38"
"";"";"1530";"EDUARDO COSENTINO DA CUNHA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"232.708";"3,04"
"";"";"5050";"FRANCISCO RODRIGUES DE ALENCAR FILHO";"PSOL";"PSOL";"Eleito por QP";"195.964";"2,56"
"";"";"1580";"LEONARDO CARNEIRO MONTEIRO PICCIANI";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"180.741";"2,36"
"";"";"1515";"PEDRO PAULO CARVALHO TEIXEIRA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"162.403";"2,12"
"";"";"5005";"JEAN WYLLYS DE MATOS SANTOS";"PSOL";"PSOL";"Eleito por QP";"144.770";"1,89"
"";"";"1010";"ROBERTO DA SILVA SALES";"PRB";"PRB";"Eleito por QP";"124.087";"1,62"
"";"";"1577";"MARCO ANTÔNIO NEVES CABRAL";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"119.584";"1,56"
"";"";"4555";"OTAVIO SANTOS SILVA LEITE";"PSDB";"PSDB / PPS / DEM";"Eleito por QP";"106.398";"1,39"
"";"";"5522";"FELIPE LEONE BORNIER DE OLIVEIRA";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"105.517";"1,38"
"";"";"5577";"SÓSTENES SILVA CAVALCANTE";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"104.697";"1,37"
"";"";"1516";"WASHINGTON REIS DE OLIVEIRA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"103.190";"1,35"
"";"";"1033";"ROSANGELA DE SOUZA GOMES";"PRB";"PRB";"Eleito por QP";"101.686";"1,33"
"";"";"1111";"JULIO LUIZ BAPTISTA LOPES";"PP";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"96.796";"1,26"
"";"";"5566";"ANTONIO PEDRO INDIO DA COSTA";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"91.523";"1,20"
"";"";"1313";"ALESSANDRO LUCCIOLA MOLON";"PT";"PT / PSB / PC do B";"Eleito por QP";"87.003";"1,14"
"";"";"9090";"HUGO LEAL MELO DA SILVA";"PROS";"PR / PROS";"Eleito por QP";"85.449";"1,12"
"";"";"4080";"GLAUBER DE MEDEIROS BRAGA";"PSB";"PT / PSB / PC do B";"Eleito por QP";"82.236";"1,07"
"";"";"1414";"CRISTIANE BRASIL FRANCISCO";"PTB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"81.817";"1,07"
"";"";"6565";"JANDIRA FEGHALI";"PC do B";"PT / PSB / PC do B";"Eleito por QP";"68.531";"0,90"
"";"";"2200";"JOAO FERREIRA NETO";"PR";"PR / PROS";"Eleito por QP";"65.624";"0,86"
"";"";"1125";"SIMAO SESSIM";"PP";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"58.825";"0,77"
"";"";"1540";"CELSO PANSERA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"58.534";"0,76"
"";"";"9000";"MIRO TEIXEIRA";"PROS";"PR / PROS";"Eleito por QP";"58.409";"0,76"
"";"";"7733";"AUREO LIDIO MOREIRA RIBEIRO";"SD";"SD / PSL";"Eleito por QP";"58.117";"0,76"
"";"";"5501";"SERGIO ZVEITER";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"57.587";"0,75"
"";"";"5593";"AROLDE DE OLIVEIRA";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"55.380";"0,72"
"";"";"2587";"RODRIGO FELINTO IBARRA EPITÁCIO MAIA";"DEM";"PSDB / PPS / DEM";"Eleito por QP";"53.167";"0,69"
"";"";"1310";"FRANCISCO JOSÉ D'ANGELO PINTO";"PT";"PT / PSB / PC do B";"Eleito por QP";"52.809";"0,69"
"";"";"5020";"BENEVENUTO DACIOLO FONSECA DOS SANTOS";"PSOL";"PSOL";"Eleito por QP";"49.831";"0,65"
"";"";"1312";"LUIZ SERGIO NÓBREGA DE OLIVEIRA";"PT";"PT / PSB / PC do B";"Eleito por QP";"48.903";"0,64"
"";"";"5570";"ALEXANDRE AUGUSTUS SERFIOTIS";"PSD";"PMDB / PP / PSC / PSD / PTB";"Eleito por QP";"48.879";"0,64"
"";"";"1456";"WANDERLEY ALVES DE OLIVEIRA";"PTB";"PMDB / PP / PSC / PSD / PTB";"Eleito por média";"48.874";"0,64"
"";"";"1513";"SORAYA ALENCAR DOS SANTOS";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por média";"48.204";"0,63"
"";"";"1377";"BENEDITA SOUZA DA SILVA SAMPAIO";"PT";"PT / PSB / PC do B";"Eleito por média";"48.163";"0,63"
"";"";"2288";"PAULO FERNANDO FEIJÓ TORRES";"PR";"PR / PROS";"Eleito por QP";"48.058";"0,63"
"";"";"1200";"MARCELO VIVIANI GONÇALVES";"PDT";"PDT";"Eleito por QP";"47.370";"0,62"
"";"";"1550";"FERNANDO ANTONIO CECILIANO JORDÃO";"PMDB";"PMDB / PP / PSC / PSD / PTB";"Eleito por média";"47.188";"0,62"
"";"";"2280";"FRANCISCO FLORIANO DE SOUSA SILVA";"PR";"PR / PROS";"Eleito por QP";"47.157";"0,62"
"";"";"2211";"MARCOS BEZERRA RIBEIRO SOARES";"PR";"PR / PROS";"Eleito por QP";"44.440";"0,58"
"";"";"2269";"ALTINEU CORTES FREITAS COUTINHO";"PR";"PR / PROS";"Eleito por média";"40.593";"0,53"
"";"";"1303";"FABIANO TAQUES HORTA";"PT";"PT / PSB / PC do B";"Eleito por média";"37.989";"0,50"
"";"";"7725";"EZEQUIEL CORTAZ TEIXEIRA";"SD";"SD / PSL";"Eleito por QP";"35.701";"0,47"
"";"";"2727";"LUIZ CARLOS RAMOS";"PSDC";"PSDC / PMN / PTC";"Eleito por QP";"33.221";"0,43"
"";"";"4415";"ALEXANDRE VALLE CARDOSO";"PRP";"PRP / PRTB / PPL";"Eleito por QP";"26.526";"0,35"
"";"";"";"";"";"";"";"4.294.282";""
"";"";"";"";"";"";"";"4.294.282";""
"RN";"Deputado Federal";"1511";"WALTER PEREIRA ALVES";"PMDB";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por QP";"191.064";"12,09"
"";"";"9090";"RAFAEL HUETE DA MOTTA";"PROS";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por QP";"176.239";"11,15"
"";"";"5555";"FÁBIO SALUSTINO MESQUITA DE FARIA";"PSD";"PSD / PT / PC do B / PT do B / PP / PEN";"Eleito por QP";"166.427";"10,53"
"";"";"2222";"ZENAIDE MAIA CALADO PEREIRA DOS SANTOS";"PR";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por QP";"134.588";"8,51"
"";"";"2512";"FELIPE CATALÃO MAIA";"DEM";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por QP";"113.722";"7,19"
"";"";"4545";"ROGÉRIO SIMONETTI MARINHO";"PSDB";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por QP";"81.534";"5,16"
"";"";"3333";"ANTÔNIO JÁCOME DE LIMA JUNIOR";"PMN";"PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB";"Eleito por média";"71.555";"4,53"
"";"";"1111";"CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO";"PP";"PSD / PT / PC do B / PT do B / PP / PEN";"Eleito por QP";"64.445";"4,08"
"";"";"";"";"";"";"";"999.574";""
"";"";"";"";"";"";"";"999.574";""
"RO";"Deputado Federal";"1515";"MARINHA CÉLIA ROCHA RAUPP DE MATOS";"PMDB";"PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN";"Eleito por QP";"61.419";"7,69"
"";"";"1234";"MARCOS ROGERIO DA SILVA BRITO";"PDT";"PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN";"Eleito por QP";"60.780";"7,61"
"";"";"4545";"MARIANA FONSECA RIBEIRO CARVALHO DE MORAES";"PSDB";"PSDB / PSDC / PSD / PEN / SD / PHS / PSC / PMN / PT do B / PRB / DEM";"Eleito por QP";"60.324";"7,55"
"";"";"1406";"NILTON BALBINO";"PTB";"PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN";"Eleito por QP";"42.353";"5,30"
"";"";"1555";"LUCIO ANTONIO MOSQUINI";"PMDB";"PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN";"Eleito por QP";"40.595";"5,08"
"";"";"2222";"LUIZ CLAUDIO PEREIRA ALVES";"PR";"PP / PR / PPS / PTC / PV / PROS";"Eleito por QP";"33.737";"4,23"
"";"";"7745";"EXPEDITO GONÇALVES FERREIRA NETTO";"SD";"PSDB / PSDC / PSD / PEN / SD / PHS / PSC / PMN / PT do B / PRB / DEM";"Eleito por média";"25.691";"3,22"
"";"";"1521";"LINDOMAR BARBOSA ALVES";"PMDB";"PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN";"Eleito por média";"24.146";"3,02"
"";"";"";"";"";"";"";"349.045";""
"";"";"";"";"";"";"";"349.045";""
"RR";"Deputado Federal";"4545";"SHÉRIDAN ESTERFANY OLIVEIRA DE ANCHIETA";"PSDB";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"Eleito por QP";"35.555";"14,93"
"";"";"1011";"JOHNATHAN PEREIRA DE JESUS";"PRB";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"Eleito por QP";"20.677";"8,68"
"";"";"2233";"REMIDIO MONAI MONTESSI";"PR";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"Eleito por QP";"15.492";"6,51"
"";"";"1515";"EDIO VIEIRA LOPES";"PMDB";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"Eleito por QP";"15.290";"6,42"
"";"";"3333";"HIRAN MANUEL GONÇALVES DA SILVA";"PMN";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"Eleito por QP";"9.048";"3,80"
"";"";"1234";"ABEL SALVADOR MESQUITA JUNIOR";"PDT";"PT / PDT / PV / PTC / PC do B";"Eleito por QP";"8.834";"3,71"
"";"";"4040";"MARIA HELENA VERONESE RODRIGUES";"PSB";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"Eleito por média";"7.481";"3,14"
"";"";"3131";"CARLOS AUGUSTO ANDRADE SILVA";"PHS";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"Eleito por média";"6.733";"2,83"
"";"";"";"";"";"";"";"119.110";""
"";"";"";"";"";"";"";"119.110";""
"RS";"Deputado Federal";"1144";"LUIS CARLOS HEINZE";"PP";"PP / PRB / SD / PSDB";"Eleito por QP";"162.462";"2,73"
"";"";"5501";"DANRLEI DE DEUS HINTERHOLZ";"PSD";"PSB / PPS / PSD / PT do B / PHS / PSL / PSDC";"Eleito por QP";"158.973";"2,68"
"";"";"1500";"ALCEU MOREIRA DA SILVA";"PMDB";"PMDB";"Eleito por QP";"152.421";"2,57"
"";"";"1515";"GIOVANI BATISTA FELTES";"PMDB";"PMDB";"Eleito por QP";"151.406";"2,55"
"";"";"2522";"ONYX DORNELLES LORENZONI";"DEM";"PDT / PSC / PV / PEN / DEM";"Eleito por QP";"148.302";"2,50"
"";"";"1307";"PAULO ROBERTO SEVERO PIMENTA";"PT";"PT";"Eleito por QP";"140.868";"2,37"
"";"";"1314";"MARCO AURÉLIO SPALL MAIA";"PT";"PT";"Eleito por QP";"133.639";"2,25"
"";"";"1166";"JOSÉ ALFONSO EBERT HAMM";"PP";"PP / PRB / SD / PSDB";"Eleito por QP";"132.202";"2,22"
"";"";"1414";"LUIZ CARLOS GHIORZZI BUSATO";"PTB";"PTB / PC do B / PR / PPL / PROS / PTC";"Eleito por QP";"130.807";"2,20"
"";"";"1313";"HENRIQUE FONTANA JUNIOR";"PT";"PT";"Eleito por QP";"128.981";"2,17"
"";"";"1370";"MARIA DO ROSÁRIO NUNES";"PT";"PT";"Eleito por QP";"127.919";"2,15"
"";"";"1522";"OSMAR GASPARINI TERRA";"PMDB";"PMDB";"Eleito por QP";"120.755";"2,03"
"";"";"4545";"NELSON MARCHEZAN JUNIOR";"PSDB";"PP / PRB / SD / PSDB";"Eleito por QP";"119.375";"2,01"
"";"";"1520";"MÁRCIO DELLA VALLE BIOLCHI";"PMDB";"PMDB";"Eleito por QP";"119.190";"2,01"
"";"";"1355";"DIONILSO MATEUS MARCON";"PT";"PT";"Eleito por QP";"116.178";"1,96"
"";"";"1221";"GIOVANI CHERINI";"PDT";"PDT / PSC / PV / PEN / DEM";"Eleito por QP";"115.294";"1,94"
"";"";"1133";"JERÔNIMO PIZZOLOTTO GOERGEN";"PP";"PP / PRB / SD / PSDB";"Eleito por QP";"115.173";"1,94"
"";"";"1412";"SÉRGIO IVAN MORAES";"PTB";"PTB / PC do B / PR / PPL / PROS / PTC";"Eleito por QP";"115.155";"1,94"
"";"";"1111";"LUIS ANTONIO FRANCISCATTO COVATTI";"PP";"PP / PRB / SD / PSDB";"Eleito por QP";"115.131";"1,94"
"";"";"1502";"DARCISIO PAULO PERONDI";"PMDB";"PMDB";"Eleito por QP";"109.864";"1,85"
"";"";"1301";"GILBERTO JOSÉ SPIER VARGAS";"PT";"PT";"Eleito por QP";"109.469";"1,84"
"";"";"6565";"JOÃO DERLY DE OLIVEIRA NUNES JUNIOR";"PC do B";"PTB / PC do B / PR / PPL / PROS / PTC";"Eleito por QP";"106.991";"1,80"
"";"";"1122";"RENATO DELMAR MOLLING";"PP";"PP / PRB / SD / PSDB";"Eleito por QP";"102.770";"1,73"
"";"";"4012";"HEITOR JOSE SCHUCH";"PSB";"PSB / PPS / PSD / PT do B / PHS / PSL / PSDC";"Eleito por QP";"101.243";"1,70"
"";"";"1320";"ELVINO JOSE BOHN GASS";"PT";"PT";"Eleito por QP";"100.841";"1,70"
"";"";"1011";"ANTONIO CARLOS GOMES DA SILVA";"PRB";"PP / PRB / SD / PSDB";"Eleito por QP";"92.323";"1,55"
"";"";"1212";"DARCI POMPEO DE MATTOS";"PDT";"PDT / PSC / PV / PEN / DEM";"Eleito por QP";"91.849";"1,55"
"";"";"1200";"AFONSO ANTUNES DA MOTTA";"PDT";"PDT / PSC / PV / PEN / DEM";"Eleito por média";"90.917";"1,53"
"";"";"1112";"JOSÉ OTAVIO GERMANO";"PP";"PP / PRB / SD / PSDB";"Eleito por média";"81.503";"1,37"
"";"";"1423";"RONALDO NOGUEIRA DE OLIVEIRA";"PTB";"PTB / PC do B / PR / PPL / PROS / PTC";"Eleito por média";"77.017";"1,30"
"";"";"4080";"JOSE LUIZ STEDILE";"PSB";"PSB / PPS / PSD / PT do B / PHS / PSL / PSDC";"Eleito por QP";"60.523";"1,02"
"";"";"";"";"";"";"";"3.629.541";""
"";"";"";"";"";"";"";"3.629.541";""
"SC";"Deputado Federal";"1133";"ESPERIDIÃO AMIN HELOU FILHO";"PP";"PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB";"Eleito por QP";"229.668";"6,80"
"";"";"5555";"JOÃO RODRIGUES";"PSD";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"221.409";"6,56"
"";"";"1570";"MAURO MARIANI";"PMDB";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"195.942";"5,80"
"";"";"2223";"JORGINHO DOS SANTOS MELLO";"PR";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"140.839";"4,17"
"";"";"1510";"ROGERIO MENDONÇA";"PMDB";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"137.784";"4,08"
"";"";"1350";"PEDRO FRANCISCO UCZAI";"PT";"PT";"Eleito por QP";"135.439";"4,01"
"";"";"4545";"MARCO ANTONIO TEBALDI";"PSDB";"PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB";"Eleito por QP";"135.042";"4,00"
"";"";"5588";"JOÃO PAULO KARAM KLEINUBING";"PSD";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"132.349";"3,92"
"";"";"1105";"JORGE CATARINO LEONARDELI BOEIRA";"PP";"PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB";"Eleito por QP";"123.770";"3,67"
"";"";"1516";"VALDIR COLATTO";"PMDB";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"115.431";"3,42"
"";"";"1313";"DÉCIO NERY DE LIMA";"PT";"PT";"Eleito por QP";"112.366";"3,33"
"";"";"5510";"CESAR ANTONIO DE SOUZA";"PSD";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"110.777";"3,28"
"";"";"1560";"CELSO MALDANER";"PMDB";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por QP";"110.436";"3,27"
"";"";"1509";"RONALDO JOSÉ BENEDET";"PMDB";"PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM";"Eleito por média";"105.303";"3,12"
"";"";"2323";"CARMEN EMÍLIA BONFÁ ZANOTTO";"PPS";"PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB";"Eleito por QP";"78.607";"2,33"
"";"";"4577";"GEOVANIA DE SA RODRIGUES";"PSDB";"PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB";"Eleito por média";"52.757";"1,56"
"";"";"";"";"";"";"";"2.137.919";""
"";"";"";"";"";"";"";"2.137.919";""
"SE";"Deputado Federal";"1414";"ADELSON BARRETO DOS SANTOS";"PTB";"PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD";"Eleito por QP";"131.236";"12,47"
"";"";"7777";"LAÉRCIO JOSÉ DE OLIVEIRA";"SD";"PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD";"Eleito por QP";"84.198";"8,00"
"";"";"5555";"FÁBIO CRUZ MITIDIERI";"PSD";"PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC";"Eleito por QP";"83.401";"7,92"
"";"";"1515";"FÁBIO DE ALMEIDA REIS";"PMDB";"PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC";"Eleito por QP";"80.895";"7,68"
"";"";"2000";"ANDRE LUIS DANTAS FERREIRA";"PSC";"PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD";"Eleito por QP";"71.523";"6,79"
"";"";"4040";"ANTONIO CARLOS VALADARES FILHO";"PSB";"PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC";"Eleito por QP";"68.199";"6,48"
"";"";"1010";"JONY MARCOS DE SOUZA ARAÚJO";"PRB";"PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC";"Eleito por QP";"53.455";"5,08"
"";"";"1311";"JOÃO SOMARIVA DANIEL";"PT";"PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC";"Eleito por média";"52.959";"5,03"
"";"";"";"";"";"";"";"625.866";""
"";"";"";"";"";"";"";"625.866";""
"SP";"Deputado Federal";"1000";"CELSO UBIRAJARA RUSSOMANNO";"PRB";"PRB";"Eleito por QP";"1.524.361";"7,17"
"";"";"2222";"FRANCISCO EVERARDO OLIVEIRA SILVA";"PR";"PR";"Eleito por QP";"1.016.796";"4,78"
"";"";"2010";"MARCO ANTONIO FELICIANO";"PSC";"PSC";"Eleito por QP";"398.087";"1,87"
"";"";"4567";"BRUNO COVAS LOPES";"PSDB";"PSDB / DEM / PPS";"Eleito por QP";"352.708";"1,66"
"";"";"2525";"RODRIGO GARCIA";"DEM";"PSDB / DEM / PPS";"Eleito por QP";"336.151";"1,58"
"";"";"4500";"CARLOS HENRIQUE FOCESI SAMPAIO";"PSDB";"PSDB / DEM / PPS";"Eleito por QP";"295.623";"1,39"
"";"";"4545";"ANTONIO DUARTE NOGUEIRA JUNIOR";"PSDB";"PSDB / DEM / PPS";"Eleito por QP";"254.051";"1,19"
"";"";"1111";"PAULO SALIM MALUF";"PP";"PMDB / PROS / PP / PSD";"Eleito por QP";"250.296";"1,18"
"";"";"4565";"JOSÉ RICARDO ALVARENGA TRIPOLI";"PSDB";"PSDB / DEM / PPS";"Eleito por QP";"233.806";"1,10"
"";"";"4580";"SAMUEL MOREIRA DA SILVA JUNIOR";"PSDB";"PSDB / DEM / PPS";"Eleito por QP";"227.210";"1,07"
"";"";"7777";"PAULO PEREIRA DA SILVA";"SD";"SD";"Eleito por QP";"227.186";"1,07"
